worker id,subset,true rank,noisy rank
42,"[2, 8, 32]","[2, 8, 32]","[32, 8, 2]"
42,"[25, 39, 59]","[59, 39, 25]","[59, 39, 25]"
42,"[4, 32, 45]","[4, 45, 32]","[45, 4, 32]"
42,"[5, 32, 58]","[5, 32, 58]","[5, 32, 58]"
42,"[1, 17, 35]","[17, 1, 35]","[35, 17, 1]"
42,"[12, 16, 56]","[16, 56, 12]","[16, 56, 12]"
42,"[2, 14, 49]","[2, 14, 49]","[49, 14, 2]"
42,"[16, 49, 55]","[16, 55, 49]","[55, 49, 16]"
42,"[7, 33, 38]","[7, 33, 38]","[33, 7, 38]"
42,"[24, 39, 57]","[39, 57, 24]","[39, 24, 57]"
42,"[10, 18, 47]","[47, 10, 18]","[47, 10, 18]"
42,"[5, 6, 46]","[5, 46, 6]","[46, 5, 6]"
42,"[9, 26, 42]","[9, 26, 42]","[9, 26, 42]"
42,"[8, 29, 54]","[29, 54, 8]","[8, 29, 54]"
42,"[9, 22, 25]","[9, 25, 22]","[25, 9, 22]"
42,"[36, 37, 39]","[36, 39, 37]","[36, 37, 39]"
42,"[5, 7, 20]","[7, 5, 20]","[7, 20, 5]"
42,"[21, 29, 53]","[29, 53, 21]","[21, 53, 29]"
42,"[15, 45, 58]","[15, 45, 58]","[45, 15, 58]"
42,"[15, 42, 47]","[15, 47, 42]","[42, 47, 15]"
42,"[4, 5, 15]","[4, 15, 5]","[4, 15, 5]"
42,"[7, 26, 42]","[7, 26, 42]","[42, 26, 7]"
42,"[17, 34, 47]","[17, 34, 47]","[47, 34, 17]"
42,"[1, 26, 50]","[50, 1, 26]","[1, 50, 26]"
42,"[25, 39, 41]","[39, 25, 41]","[25, 41, 39]"
42,"[5, 8, 34]","[34, 5, 8]","[8, 34, 5]"
42,"[4, 24, 44]","[4, 44, 24]","[24, 4, 44]"
42,"[10, 11, 29]","[29, 10, 11]","[10, 29, 11]"
42,"[6, 8, 39]","[39, 8, 6]","[39, 8, 6]"
42,"[10, 17, 46]","[17, 46, 10]","[17, 46, 10]"
42,"[20, 26, 33]","[33, 20, 26]","[20, 33, 26]"
42,"[1, 9, 17]","[17, 9, 1]","[1, 9, 17]"
42,"[27, 46, 58]","[46, 27, 58]","[46, 58, 27]"
42,"[15, 28, 40]","[15, 40, 28]","[40, 15, 28]"
42,"[9, 34, 54]","[34, 9, 54]","[9, 34, 54]"
42,"[15, 46, 57]","[15, 46, 57]","[57, 46, 15]"
42,"[26, 30, 50]","[50, 30, 26]","[26, 50, 30]"
42,"[0, 21, 48]","[48, 0, 21]","[0, 48, 21]"
42,"[8, 17, 33]","[17, 33, 8]","[8, 17, 33]"
42,"[7, 38, 39]","[7, 39, 38]","[38, 7, 39]"
42,"[38, 43, 59]","[59, 38, 43]","[59, 43, 38]"
42,"[6, 18, 36]","[36, 6, 18]","[36, 18, 6]"
42,"[2, 13, 58]","[13, 2, 58]","[58, 13, 2]"
42,"[18, 21, 31]","[18, 31, 21]","[31, 18, 21]"
42,"[19, 46, 56]","[19, 56, 46]","[46, 56, 19]"
42,"[17, 36, 37]","[17, 36, 37]","[36, 17, 37]"
42,"[14, 56, 58]","[56, 14, 58]","[56, 58, 14]"
42,"[2, 17, 30]","[17, 2, 30]","[17, 2, 30]"
42,"[8, 53, 57]","[8, 57, 53]","[53, 57, 8]"
42,"[13, 49, 52]","[13, 52, 49]","[49, 52, 13]"
42,"[18, 27, 30]","[27, 18, 30]","[27, 30, 18]"
42,"[19, 24, 39]","[19, 39, 24]","[39, 24, 19]"
42,"[5, 43, 44]","[5, 44, 43]","[44, 43, 5]"
42,"[0, 55, 56]","[56, 55, 0]","[56, 0, 55]"
42,"[3, 7, 49]","[7, 49, 3]","[49, 7, 3]"
42,"[10, 22, 43]","[10, 43, 22]","[22, 43, 10]"
42,"[2, 11, 50]","[50, 2, 11]","[2, 50, 11]"
42,"[19, 45, 57]","[19, 45, 57]","[57, 45, 19]"
42,"[8, 25, 29]","[29, 25, 8]","[29, 25, 8]"
42,"[10, 13, 16]","[16, 13, 10]","[10, 13, 16]"
42,"[7, 39, 57]","[7, 39, 57]","[7, 39, 57]"
42,"[40, 45, 53]","[40, 45, 53]","[40, 45, 53]"
42,"[11, 48, 50]","[48, 50, 11]","[48, 50, 11]"
42,"[4, 43, 49]","[4, 49, 43]","[49, 4, 43]"
42,"[7, 33, 55]","[7, 55, 33]","[55, 7, 33]"
42,"[7, 17, 56]","[17, 7, 56]","[17, 7, 56]"
42,"[18, 38, 57]","[57, 38, 18]","[38, 18, 57]"
42,"[29, 54, 55]","[29, 55, 54]","[54, 29, 55]"
42,"[8, 32, 38]","[8, 32, 38]","[8, 38, 32]"
42,"[8, 41, 44]","[44, 8, 41]","[44, 8, 41]"
42,"[9, 35, 56]","[56, 9, 35]","[9, 56, 35]"
42,"[25, 42, 47]","[47, 25, 42]","[47, 25, 42]"
42,"[1, 45, 49]","[1, 45, 49]","[45, 1, 49]"
42,"[15, 16, 48]","[16, 48, 15]","[16, 15, 48]"
42,"[13, 19, 31]","[19, 13, 31]","[19, 31, 13]"
42,"[45, 51, 54]","[51, 45, 54]","[45, 51, 54]"
42,"[7, 22, 23]","[7, 23, 22]","[7, 23, 22]"
43,"[24, 29, 38]","[29, 38, 24]","[29, 38, 24]"
43,"[1, 16, 50]","[16, 50, 1]","[1, 50, 16]"
43,"[13, 50, 55]","[55, 50, 13]","[50, 13, 55]"
43,"[15, 16, 25]","[16, 15, 25]","[25, 15, 16]"
43,"[8, 23, 56]","[56, 8, 23]","[56, 23, 8]"
43,"[16, 45, 59]","[16, 45, 59]","[45, 16, 59]"
43,"[0, 25, 26]","[25, 0, 26]","[0, 25, 26]"
43,"[0, 50, 55]","[55, 50, 0]","[50, 0, 55]"
43,"[27, 28, 49]","[28, 27, 49]","[49, 27, 28]"
43,"[34, 41, 56]","[34, 56, 41]","[41, 34, 56]"
43,"[1, 2, 34]","[34, 1, 2]","[1, 34, 2]"
43,"[7, 44, 59]","[7, 44, 59]","[59, 44, 7]"
43,"[17, 42, 49]","[17, 49, 42]","[17, 49, 42]"
43,"[2, 27, 39]","[2, 39, 27]","[27, 39, 2]"
43,"[7, 30, 35]","[7, 30, 35]","[35, 30, 7]"
43,"[1, 18, 29]","[29, 1, 18]","[18, 1, 29]"
43,"[15, 19, 24]","[19, 15, 24]","[19, 24, 15]"
43,"[4, 31, 34]","[4, 34, 31]","[4, 31, 34]"
43,"[4, 19, 46]","[4, 19, 46]","[19, 4, 46]"
43,"[14, 17, 49]","[17, 14, 49]","[17, 14, 49]"
43,"[10, 12, 18]","[10, 12, 18]","[10, 12, 18]"
43,"[9, 35, 51]","[9, 51, 35]","[35, 9, 51]"
43,"[0, 22, 49]","[0, 49, 22]","[49, 0, 22]"
43,"[33, 40, 48]","[48, 40, 33]","[33, 40, 48]"
43,"[7, 24, 50]","[7, 50, 24]","[50, 7, 24]"
43,"[0, 9, 11]","[9, 11, 0]","[0, 9, 11]"
43,"[35, 45, 54]","[45, 54, 35]","[35, 54, 45]"
43,"[49, 50, 53]","[50, 53, 49]","[50, 53, 49]"
43,"[7, 9, 56]","[7, 56, 9]","[56, 7, 9]"
43,"[4, 52, 53]","[4, 52, 53]","[4, 53, 52]"
43,"[26, 29, 38]","[29, 38, 26]","[26, 38, 29]"
43,"[24, 37, 39]","[39, 24, 37]","[24, 39, 37]"
43,"[23, 43, 59]","[59, 23, 43]","[59, 43, 23]"
43,"[13, 38, 51]","[51, 13, 38]","[51, 13, 38]"
43,"[28, 29, 47]","[29, 28, 47]","[28, 29, 47]"
43,"[40, 41, 58]","[40, 41, 58]","[40, 41, 58]"
43,"[16, 50, 54]","[16, 50, 54]","[16, 50, 54]"
43,"[21, 37, 38]","[38, 37, 21]","[38, 21, 37]"
43,"[16, 52, 58]","[16, 52, 58]","[58, 52, 16]"
43,"[16, 37, 43]","[16, 43, 37]","[16, 43, 37]"
43,"[21, 55, 59]","[55, 59, 21]","[59, 21, 55]"
43,"[15, 44, 56]","[56, 15, 44]","[44, 15, 56]"
43,"[11, 21, 43]","[11, 43, 21]","[43, 11, 21]"
43,"[44, 47, 56]","[56, 44, 47]","[56, 44, 47]"
43,"[18, 21, 43]","[18, 43, 21]","[18, 43, 21]"
43,"[13, 26, 38]","[13, 38, 26]","[13, 26, 38]"
43,"[16, 33, 44]","[16, 33, 44]","[16, 33, 44]"
43,"[25, 31, 44]","[44, 25, 31]","[44, 25, 31]"
43,"[32, 35, 54]","[54, 32, 35]","[32, 54, 35]"
43,"[10, 39, 45]","[45, 39, 10]","[39, 10, 45]"
43,"[11, 24, 28]","[28, 11, 24]","[28, 11, 24]"
43,"[5, 29, 32]","[29, 5, 32]","[29, 5, 32]"
43,"[3, 33, 56]","[56, 33, 3]","[33, 56, 3]"
43,"[8, 24, 29]","[29, 8, 24]","[29, 8, 24]"
43,"[16, 17, 49]","[16, 17, 49]","[16, 17, 49]"
43,"[13, 21, 49]","[13, 49, 21]","[49, 21, 13]"
43,"[1, 5, 29]","[29, 5, 1]","[1, 29, 5]"
43,"[2, 7, 53]","[7, 2, 53]","[2, 7, 53]"
43,"[35, 51, 56]","[56, 51, 35]","[35, 51, 56]"
43,"[12, 17, 48]","[17, 48, 12]","[12, 48, 17]"
43,"[17, 36, 50]","[17, 36, 50]","[17, 50, 36]"
43,"[5, 9, 41]","[9, 5, 41]","[9, 5, 41]"
43,"[21, 28, 34]","[34, 28, 21]","[21, 28, 34]"
43,"[40, 45, 50]","[50, 40, 45]","[50, 40, 45]"
43,"[20, 49, 50]","[50, 20, 49]","[49, 20, 50]"
43,"[0, 23, 57]","[23, 57, 0]","[57, 23, 0]"
43,"[12, 50, 54]","[50, 54, 12]","[12, 54, 50]"
43,"[12, 41, 46]","[46, 12, 41]","[46, 41, 12]"
43,"[5, 25, 55]","[55, 5, 25]","[25, 55, 5]"
43,"[4, 45, 57]","[4, 45, 57]","[57, 45, 4]"
43,"[6, 12, 18]","[6, 12, 18]","[18, 12, 6]"
43,"[4, 33, 48]","[4, 48, 33]","[48, 4, 33]"
43,"[1, 10, 39]","[1, 39, 10]","[39, 1, 10]"
43,"[25, 45, 58]","[45, 25, 58]","[45, 58, 25]"
43,"[23, 24, 53]","[23, 53, 24]","[24, 23, 53]"
43,"[8, 24, 59]","[59, 8, 24]","[59, 8, 24]"
43,"[19, 29, 55]","[29, 19, 55]","[29, 19, 55]"
43,"[21, 35, 54]","[54, 21, 35]","[54, 35, 21]"
43,"[8, 49, 57]","[8, 57, 49]","[57, 8, 49]"
43,"[2, 5, 43]","[5, 2, 43]","[5, 43, 2]"
43,"[20, 37, 42]","[20, 42, 37]","[37, 20, 42]"
43,"[0, 6, 42]","[0, 6, 42]","[42, 6, 0]"
43,"[16, 23, 42]","[16, 23, 42]","[16, 23, 42]"
43,"[35, 39, 59]","[59, 39, 35]","[35, 39, 59]"
43,"[4, 9, 29]","[4, 29, 9]","[4, 9, 29]"
43,"[38, 42, 58]","[38, 42, 58]","[42, 38, 58]"
43,"[4, 7, 14]","[4, 7, 14]","[4, 7, 14]"
43,"[9, 15, 25]","[9, 15, 25]","[9, 25, 15]"
43,"[8, 40, 52]","[40, 52, 8]","[8, 52, 40]"
43,"[21, 28, 45]","[28, 45, 21]","[28, 21, 45]"
43,"[0, 4, 13]","[4, 13, 0]","[4, 0, 13]"
43,"[17, 25, 46]","[17, 46, 25]","[46, 17, 25]"
43,"[13, 17, 19]","[17, 19, 13]","[19, 17, 13]"
43,"[6, 23, 32]","[23, 32, 6]","[23, 6, 32]"
43,"[17, 19, 20]","[17, 19, 20]","[19, 17, 20]"
43,"[2, 39, 58]","[2, 39, 58]","[2, 39, 58]"
43,"[27, 31, 33]","[33, 27, 31]","[33, 27, 31]"
43,"[29, 30, 49]","[29, 49, 30]","[29, 30, 49]"
43,"[20, 51, 52]","[51, 20, 52]","[51, 52, 20]"
43,"[1, 3, 12]","[1, 12, 3]","[12, 1, 3]"
44,"[7, 38, 49]","[7, 38, 49]","[38, 7, 49]"
44,"[5, 23, 58]","[5, 23, 58]","[5, 23, 58]"
44,"[1, 50, 57]","[50, 1, 57]","[57, 1, 50]"
44,"[19, 23, 40]","[19, 40, 23]","[40, 19, 23]"
44,"[22, 25, 56]","[56, 25, 22]","[56, 22, 25]"
44,"[54, 55, 58]","[55, 54, 58]","[54, 55, 58]"
44,"[1, 23, 35]","[1, 23, 35]","[35, 1, 23]"
44,"[31, 32, 52]","[52, 32, 31]","[32, 52, 31]"
44,"[10, 44, 56]","[56, 44, 10]","[44, 10, 56]"
44,"[5, 32, 40]","[5, 40, 32]","[5, 32, 40]"
44,"[12, 17, 50]","[17, 50, 12]","[50, 17, 12]"
44,"[16, 41, 42]","[16, 41, 42]","[41, 16, 42]"
44,"[17, 20, 38]","[17, 20, 38]","[20, 17, 38]"
44,"[27, 34, 44]","[34, 44, 27]","[27, 44, 34]"
44,"[10, 12, 26]","[10, 12, 26]","[26, 12, 10]"
44,"[31, 37, 49]","[49, 31, 37]","[31, 37, 49]"
44,"[17, 44, 53]","[17, 44, 53]","[17, 53, 44]"
44,"[3, 45, 54]","[45, 54, 3]","[45, 3, 54]"
44,"[10, 52, 57]","[52, 10, 57]","[57, 10, 52]"
44,"[27, 32, 43]","[32, 27, 43]","[27, 43, 32]"
44,"[7, 21, 42]","[7, 42, 21]","[21, 7, 42]"
44,"[5, 18, 41]","[5, 18, 41]","[18, 5, 41]"
44,"[13, 41, 50]","[50, 13, 41]","[50, 13, 41]"
44,"[12, 15, 39]","[15, 39, 12]","[12, 39, 15]"
44,"[13, 25, 59]","[13, 59, 25]","[13, 25, 59]"
44,"[25, 38, 41]","[25, 38, 41]","[25, 41, 38]"
44,"[9, 13, 22]","[9, 13, 22]","[22, 9, 13]"
44,"[25, 27, 54]","[54, 25, 27]","[54, 27, 25]"
44,"[6, 23, 46]","[46, 23, 6]","[23, 46, 6]"
44,"[15, 22, 36]","[36, 15, 22]","[15, 36, 22]"
44,"[0, 2, 14]","[2, 14, 0]","[2, 14, 0]"
44,"[41, 44, 56]","[56, 44, 41]","[44, 41, 56]"
44,"[6, 8, 39]","[39, 8, 6]","[39, 8, 6]"
44,"[32, 35, 40]","[40, 32, 35]","[32, 35, 40]"
44,"[13, 48, 49]","[48, 13, 49]","[49, 13, 48]"
44,"[25, 45, 48]","[48, 45, 25]","[45, 48, 25]"
44,"[33, 42, 45]","[33, 45, 42]","[33, 45, 42]"
44,"[26, 31, 48]","[48, 31, 26]","[48, 26, 31]"
44,"[12, 19, 53]","[19, 53, 12]","[53, 19, 12]"
44,"[15, 29, 47]","[29, 15, 47]","[47, 15, 29]"
44,"[7, 16, 28]","[16, 7, 28]","[16, 28, 7]"
44,"[41, 43, 50]","[50, 41, 43]","[50, 41, 43]"
44,"[22, 41, 42]","[41, 42, 22]","[42, 41, 22]"
44,"[5, 7, 10]","[7, 5, 10]","[5, 10, 7]"
44,"[18, 27, 48]","[48, 27, 18]","[18, 27, 48]"
44,"[35, 38, 49]","[38, 49, 35]","[38, 35, 49]"
44,"[36, 51, 55]","[36, 55, 51]","[36, 55, 51]"
44,"[18, 29, 47]","[29, 47, 18]","[18, 47, 29]"
44,"[28, 30, 47]","[28, 47, 30]","[28, 47, 30]"
44,"[5, 11, 27]","[5, 11, 27]","[5, 11, 27]"
44,"[2, 40, 56]","[56, 40, 2]","[56, 2, 40]"
44,"[45, 47, 50]","[50, 45, 47]","[47, 45, 50]"
44,"[0, 5, 11]","[5, 11, 0]","[11, 5, 0]"
44,"[11, 18, 21]","[11, 18, 21]","[11, 18, 21]"
44,"[29, 51, 59]","[29, 51, 59]","[29, 59, 51]"
44,"[41, 47, 53]","[47, 53, 41]","[53, 47, 41]"
44,"[27, 44, 58]","[44, 27, 58]","[58, 27, 44]"
44,"[13, 19, 56]","[19, 56, 13]","[13, 19, 56]"
44,"[17, 34, 50]","[17, 34, 50]","[50, 17, 34]"
44,"[20, 34, 37]","[34, 20, 37]","[20, 34, 37]"
44,"[20, 28, 36]","[36, 28, 20]","[20, 28, 36]"
44,"[7, 21, 41]","[7, 41, 21]","[7, 41, 21]"
44,"[6, 12, 24]","[6, 12, 24]","[12, 6, 24]"
44,"[2, 31, 42]","[2, 31, 42]","[2, 31, 42]"
44,"[2, 15, 40]","[15, 40, 2]","[2, 40, 15]"
44,"[0, 10, 35]","[10, 0, 35]","[10, 0, 35]"
44,"[10, 47, 59]","[59, 47, 10]","[10, 59, 47]"
44,"[1, 40, 57]","[40, 1, 57]","[40, 1, 57]"
44,"[16, 45, 46]","[16, 45, 46]","[45, 16, 46]"
44,"[8, 17, 51]","[17, 51, 8]","[51, 17, 8]"
44,"[43, 54, 57]","[54, 57, 43]","[57, 54, 43]"
44,"[12, 33, 44]","[33, 44, 12]","[12, 44, 33]"
44,"[1, 9, 43]","[9, 1, 43]","[43, 1, 9]"
44,"[12, 13, 41]","[13, 12, 41]","[13, 12, 41]"
44,"[9, 28, 39]","[9, 28, 39]","[39, 28, 9]"
44,"[36, 50, 59]","[36, 50, 59]","[50, 59, 36]"
44,"[27, 36, 47]","[36, 47, 27]","[27, 47, 36]"
44,"[11, 19, 38]","[19, 11, 38]","[11, 19, 38]"
44,"[3, 7, 43]","[7, 3, 43]","[3, 7, 43]"
44,"[2, 38, 48]","[48, 2, 38]","[2, 48, 38]"
44,"[15, 28, 58]","[15, 28, 58]","[58, 15, 28]"
44,"[4, 11, 55]","[4, 55, 11]","[4, 55, 11]"
44,"[33, 34, 59]","[34, 33, 59]","[33, 59, 34]"
44,"[7, 16, 47]","[16, 7, 47]","[7, 16, 47]"
44,"[2, 36, 46]","[36, 46, 2]","[46, 36, 2]"
44,"[0, 31, 43]","[0, 31, 43]","[0, 31, 43]"
44,"[2, 8, 37]","[2, 8, 37]","[2, 8, 37]"
44,"[12, 15, 42]","[15, 12, 42]","[42, 12, 15]"
44,"[5, 15, 39]","[15, 5, 39]","[39, 5, 15]"
44,"[40, 45, 48]","[48, 40, 45]","[40, 45, 48]"
44,"[26, 36, 43]","[36, 26, 43]","[36, 43, 26]"
44,"[21, 39, 54]","[54, 39, 21]","[54, 39, 21]"
44,"[7, 25, 28]","[7, 28, 25]","[25, 7, 28]"
44,"[1, 15, 48]","[48, 15, 1]","[48, 1, 15]"
44,"[10, 16, 22]","[16, 10, 22]","[22, 10, 16]"
44,"[7, 27, 41]","[7, 27, 41]","[7, 41, 27]"
44,"[24, 29, 58]","[29, 24, 58]","[24, 58, 29]"
44,"[3, 14, 20]","[20, 14, 3]","[20, 3, 14]"
44,"[1, 4, 26]","[4, 1, 26]","[4, 1, 26]"
44,"[13, 43, 52]","[13, 52, 43]","[43, 52, 13]"
45,"[33, 43, 53]","[33, 53, 43]","[33, 53, 43]"
45,"[41, 44, 48]","[48, 44, 41]","[44, 41, 48]"
45,"[24, 33, 45]","[33, 45, 24]","[24, 45, 33]"
45,"[16, 24, 34]","[16, 34, 24]","[24, 16, 34]"
45,"[29, 37, 49]","[29, 49, 37]","[29, 49, 37]"
45,"[31, 42, 55]","[55, 31, 42]","[55, 31, 42]"
45,"[24, 27, 28]","[28, 27, 24]","[28, 24, 27]"
45,"[21, 37, 50]","[50, 37, 21]","[37, 50, 21]"
45,"[3, 17, 24]","[17, 3, 24]","[24, 17, 3]"
45,"[2, 24, 40]","[40, 2, 24]","[2, 40, 24]"
45,"[24, 47, 55]","[55, 47, 24]","[24, 55, 47]"
45,"[6, 8, 32]","[8, 32, 6]","[6, 32, 8]"
45,"[17, 45, 50]","[17, 50, 45]","[17, 50, 45]"
45,"[15, 41, 42]","[15, 41, 42]","[15, 42, 41]"
45,"[44, 50, 56]","[56, 50, 44]","[44, 50, 56]"
45,"[1, 2, 29]","[29, 1, 2]","[2, 1, 29]"
45,"[1, 7, 19]","[19, 7, 1]","[1, 19, 7]"
45,"[20, 41, 50]","[50, 20, 41]","[20, 50, 41]"
45,"[0, 23, 46]","[46, 23, 0]","[46, 23, 0]"
45,"[41, 42, 55]","[55, 41, 42]","[41, 55, 42]"
45,"[18, 29, 57]","[29, 57, 18]","[29, 57, 18]"
45,"[21, 44, 52]","[52, 44, 21]","[52, 44, 21]"
45,"[15, 20, 29]","[29, 15, 20]","[29, 15, 20]"
45,"[31, 35, 39]","[39, 31, 35]","[39, 31, 35]"
45,"[21, 22, 59]","[59, 22, 21]","[22, 59, 21]"
45,"[5, 27, 48]","[48, 5, 27]","[5, 48, 27]"
45,"[6, 20, 57]","[20, 57, 6]","[20, 57, 6]"
45,"[8, 24, 29]","[29, 8, 24]","[29, 8, 24]"
45,"[17, 18, 40]","[17, 40, 18]","[18, 40, 17]"
45,"[10, 13, 36]","[36, 13, 10]","[10, 13, 36]"
45,"[10, 30, 52]","[52, 10, 30]","[52, 10, 30]"
45,"[21, 27, 45]","[45, 27, 21]","[21, 27, 45]"
45,"[4, 40, 46]","[4, 40, 46]","[46, 40, 4]"
45,"[9, 18, 58]","[9, 18, 58]","[58, 18, 9]"
45,"[0, 29, 41]","[29, 0, 41]","[41, 0, 29]"
45,"[5, 14, 52]","[5, 52, 14]","[5, 52, 14]"
45,"[22, 28, 40]","[40, 28, 22]","[22, 28, 40]"
45,"[12, 27, 37]","[27, 12, 37]","[27, 37, 12]"
45,"[6, 13, 23]","[13, 23, 6]","[13, 23, 6]"
45,"[26, 44, 52]","[52, 44, 26]","[26, 44, 52]"
45,"[0, 9, 49]","[9, 0, 49]","[9, 0, 49]"
45,"[35, 44, 53]","[44, 53, 35]","[53, 44, 35]"
45,"[7, 12, 13]","[7, 13, 12]","[12, 7, 13]"
45,"[2, 27, 58]","[2, 27, 58]","[58, 2, 27]"
45,"[8, 48, 53]","[48, 8, 53]","[48, 8, 53]"
45,"[8, 28, 33]","[33, 28, 8]","[28, 33, 8]"
45,"[13, 15, 28]","[15, 28, 13]","[15, 28, 13]"
45,"[11, 18, 43]","[11, 18, 43]","[18, 11, 43]"
45,"[4, 25, 52]","[4, 52, 25]","[25, 4, 52]"
45,"[13, 30, 34]","[34, 13, 30]","[30, 13, 34]"
45,"[15, 26, 55]","[55, 15, 26]","[55, 15, 26]"
45,"[11, 25, 50]","[50, 25, 11]","[11, 25, 50]"
45,"[17, 46, 58]","[17, 46, 58]","[17, 58, 46]"
45,"[36, 38, 47]","[36, 47, 38]","[36, 47, 38]"
45,"[8, 36, 37]","[36, 8, 37]","[8, 36, 37]"
45,"[37, 52, 53]","[52, 53, 37]","[53, 37, 52]"
45,"[13, 29, 46]","[29, 13, 46]","[46, 13, 29]"
45,"[20, 22, 44]","[20, 44, 22]","[44, 20, 22]"
45,"[17, 20, 28]","[17, 28, 20]","[28, 17, 20]"
45,"[1, 26, 52]","[1, 52, 26]","[1, 52, 26]"
45,"[6, 36, 51]","[36, 51, 6]","[51, 36, 6]"
45,"[21, 35, 47]","[47, 21, 35]","[21, 47, 35]"
45,"[26, 52, 57]","[52, 57, 26]","[52, 26, 57]"
45,"[6, 36, 47]","[36, 47, 6]","[6, 47, 36]"
45,"[11, 44, 48]","[48, 44, 11]","[48, 44, 11]"
45,"[1, 23, 54]","[1, 54, 23]","[54, 1, 23]"
45,"[43, 47, 57]","[47, 57, 43]","[43, 57, 47]"
45,"[9, 24, 46]","[9, 46, 24]","[46, 9, 24]"
45,"[12, 43, 58]","[12, 43, 58]","[58, 43, 12]"
45,"[8, 46, 47]","[46, 47, 8]","[46, 47, 8]"
45,"[14, 18, 29]","[29, 14, 18]","[29, 14, 18]"
45,"[24, 44, 59]","[44, 59, 24]","[24, 44, 59]"
45,"[5, 27, 39]","[5, 39, 27]","[39, 27, 5]"
45,"[18, 28, 59]","[28, 59, 18]","[28, 59, 18]"
45,"[16, 48, 57]","[16, 48, 57]","[16, 48, 57]"
45,"[0, 9, 54]","[9, 54, 0]","[9, 54, 0]"
45,"[15, 46, 47]","[15, 46, 47]","[46, 47, 15]"
45,"[28, 29, 30]","[29, 28, 30]","[29, 30, 28]"
45,"[32, 45, 57]","[45, 32, 57]","[45, 32, 57]"
45,"[1, 27, 39]","[1, 39, 27]","[1, 39, 27]"
45,"[11, 17, 32]","[17, 32, 11]","[17, 32, 11]"
45,"[13, 43, 46]","[13, 46, 43]","[43, 13, 46]"
45,"[31, 44, 52]","[52, 44, 31]","[52, 31, 44]"
45,"[6, 28, 37]","[28, 6, 37]","[28, 37, 6]"
45,"[12, 22, 49]","[49, 12, 22]","[49, 12, 22]"
45,"[3, 36, 41]","[36, 3, 41]","[41, 3, 36]"
45,"[2, 25, 52]","[52, 2, 25]","[52, 2, 25]"
45,"[25, 52, 56]","[56, 52, 25]","[52, 56, 25]"
45,"[13, 26, 41]","[13, 26, 41]","[13, 26, 41]"
45,"[9, 12, 28]","[9, 28, 12]","[9, 12, 28]"
45,"[20, 32, 58]","[20, 32, 58]","[32, 58, 20]"
45,"[5, 37, 49]","[5, 49, 37]","[5, 49, 37]"
45,"[3, 35, 57]","[57, 3, 35]","[57, 35, 3]"
45,"[0, 26, 31]","[0, 31, 26]","[26, 31, 0]"
45,"[7, 19, 25]","[19, 7, 25]","[7, 19, 25]"
45,"[0, 35, 38]","[38, 0, 35]","[38, 0, 35]"
45,"[5, 11, 58]","[5, 11, 58]","[5, 11, 58]"
45,"[15, 36, 51]","[36, 15, 51]","[15, 36, 51]"
45,"[21, 36, 48]","[48, 36, 21]","[48, 36, 21]"
45,"[17, 39, 56]","[17, 56, 39]","[17, 56, 39]"
46,"[13, 29, 53]","[29, 13, 53]","[13, 53, 29]"
46,"[14, 15, 37]","[15, 14, 37]","[37, 15, 14]"
46,"[5, 45, 46]","[5, 45, 46]","[46, 45, 5]"
46,"[13, 30, 44]","[13, 44, 30]","[30, 13, 44]"
46,"[34, 42, 51]","[34, 51, 42]","[34, 51, 42]"
46,"[3, 45, 46]","[45, 46, 3]","[45, 3, 46]"
46,"[9, 45, 47]","[9, 45, 47]","[45, 47, 9]"
46,"[6, 14, 23]","[23, 14, 6]","[6, 23, 14]"
46,"[14, 19, 50]","[19, 50, 14]","[19, 14, 50]"
46,"[0, 10, 14]","[10, 14, 0]","[14, 0, 10]"
46,"[0, 28, 36]","[36, 28, 0]","[28, 36, 0]"
46,"[3, 19, 39]","[19, 39, 3]","[19, 39, 3]"
46,"[35, 38, 41]","[38, 41, 35]","[41, 35, 38]"
46,"[36, 57, 59]","[36, 59, 57]","[59, 57, 36]"
46,"[9, 30, 42]","[9, 30, 42]","[42, 30, 9]"
46,"[10, 15, 41]","[15, 10, 41]","[10, 15, 41]"
46,"[8, 22, 26]","[8, 26, 22]","[26, 8, 22]"
46,"[7, 11, 26]","[7, 11, 26]","[26, 11, 7]"
46,"[20, 46, 56]","[56, 20, 46]","[46, 20, 56]"
46,"[26, 29, 59]","[29, 59, 26]","[26, 29, 59]"
46,"[16, 34, 56]","[16, 34, 56]","[56, 16, 34]"
46,"[5, 29, 52]","[29, 5, 52]","[52, 5, 29]"
46,"[28, 29, 39]","[29, 28, 39]","[28, 29, 39]"
46,"[12, 19, 27]","[19, 27, 12]","[19, 12, 27]"
46,"[13, 23, 55]","[55, 13, 23]","[13, 55, 23]"
46,"[9, 39, 47]","[9, 47, 39]","[47, 9, 39]"
46,"[4, 21, 37]","[4, 37, 21]","[37, 21, 4]"
46,"[5, 18, 21]","[5, 18, 21]","[21, 5, 18]"
46,"[15, 42, 51]","[15, 51, 42]","[42, 15, 51]"
46,"[31, 37, 53]","[53, 31, 37]","[37, 53, 31]"
46,"[7, 11, 27]","[7, 11, 27]","[7, 11, 27]"
46,"[7, 19, 39]","[19, 7, 39]","[19, 7, 39]"
46,"[5, 18, 34]","[34, 5, 18]","[34, 18, 5]"
46,"[19, 26, 54]","[19, 54, 26]","[19, 26, 54]"
