worker id,subset,true rank,noisy rank
43,"[20, 49, 50]","[50, 20, 49]","[20, 50, 49]"
43,"[0, 23, 57]","[23, 57, 0]","[23, 0, 57]"
43,"[12, 50, 54]","[50, 54, 12]","[50, 12, 54]"
43,"[12, 41, 46]","[46, 12, 41]","[12, 46, 41]"
43,"[5, 25, 55]","[55, 5, 25]","[5, 55, 25]"
43,"[4, 45, 57]","[4, 45, 57]","[57, 45, 4]"
43,"[6, 12, 18]","[6, 12, 18]","[18, 12, 6]"
43,"[4, 33, 48]","[4, 48, 33]","[48, 4, 33]"
43,"[1, 10, 39]","[1, 39, 10]","[39, 1, 10]"
43,"[25, 45, 58]","[45, 25, 58]","[45, 58, 25]"
43,"[23, 24, 53]","[23, 53, 24]","[53, 23, 24]"
43,"[8, 24, 59]","[59, 8, 24]","[8, 59, 24]"
43,"[19, 29, 55]","[29, 19, 55]","[29, 55, 19]"
43,"[21, 35, 54]","[54, 21, 35]","[21, 54, 35]"
43,"[8, 49, 57]","[8, 57, 49]","[57, 8, 49]"
43,"[2, 5, 43]","[5, 2, 43]","[43, 2, 5]"
43,"[20, 37, 42]","[20, 42, 37]","[42, 20, 37]"
43,"[0, 6, 42]","[0, 6, 42]","[42, 6, 0]"
43,"[16, 23, 42]","[16, 23, 42]","[42, 23, 16]"
43,"[35, 39, 59]","[59, 39, 35]","[35, 39, 59]"
43,"[4, 9, 29]","[4, 29, 9]","[29, 4, 9]"
43,"[38, 42, 58]","[38, 42, 58]","[58, 42, 38]"
43,"[4, 7, 14]","[4, 7, 14]","[14, 7, 4]"
43,"[9, 15, 25]","[9, 15, 25]","[25, 15, 9]"
43,"[8, 40, 52]","[40, 52, 8]","[40, 8, 52]"
43,"[21, 28, 45]","[28, 45, 21]","[28, 21, 45]"
43,"[0, 4, 13]","[4, 13, 0]","[4, 0, 13]"
43,"[17, 25, 46]","[17, 46, 25]","[46, 17, 25]"
43,"[13, 17, 19]","[17, 19, 13]","[17, 13, 19]"
43,"[6, 23, 32]","[23, 32, 6]","[23, 6, 32]"
43,"[17, 19, 20]","[17, 19, 20]","[20, 19, 17]"
43,"[2, 39, 58]","[2, 39, 58]","[58, 39, 2]"
43,"[27, 31, 33]","[33, 27, 31]","[27, 33, 31]"
43,"[29, 30, 49]","[29, 49, 30]","[49, 29, 30]"
43,"[20, 51, 52]","[51, 20, 52]","[51, 52, 20]"
43,"[1, 3, 12]","[1, 12, 3]","[12, 1, 3]"
44,"[7, 38, 49]","[7, 38, 49]","[49, 38, 7]"
44,"[5, 23, 58]","[5, 23, 58]","[58, 23, 5]"
44,"[1, 50, 57]","[50, 1, 57]","[50, 57, 1]"
44,"[19, 23, 40]","[19, 40, 23]","[40, 19, 23]"
44,"[22, 25, 56]","[56, 25, 22]","[22, 25, 56]"
44,"[54, 55, 58]","[55, 54, 58]","[55, 58, 54]"
44,"[1, 23, 35]","[1, 23, 35]","[35, 23, 1]"
44,"[31, 32, 52]","[52, 32, 31]","[31, 32, 52]"
44,"[10, 44, 56]","[56, 44, 10]","[10, 44, 56]"
44,"[5, 32, 40]","[5, 40, 32]","[40, 5, 32]"
44,"[12, 17, 50]","[17, 50, 12]","[17, 12, 50]"
44,"[16, 41, 42]","[16, 41, 42]","[42, 41, 16]"
44,"[17, 20, 38]","[17, 20, 38]","[38, 20, 17]"
44,"[27, 34, 44]","[34, 44, 27]","[34, 27, 44]"
44,"[10, 12, 26]","[10, 12, 26]","[26, 12, 10]"
44,"[31, 37, 49]","[49, 31, 37]","[31, 49, 37]"
44,"[17, 44, 53]","[17, 44, 53]","[53, 44, 17]"
44,"[3, 45, 54]","[45, 54, 3]","[45, 3, 54]"
44,"[10, 52, 57]","[52, 10, 57]","[57, 52, 10]"
44,"[27, 32, 43]","[32, 27, 43]","[32, 43, 27]"
44,"[7, 21, 42]","[7, 42, 21]","[42, 7, 21]"
44,"[5, 18, 41]","[5, 18, 41]","[41, 18, 5]"
44,"[13, 41, 50]","[50, 13, 41]","[13, 50, 41]"
44,"[12, 15, 39]","[15, 39, 12]","[39, 12, 15]"
44,"[13, 25, 59]","[13, 59, 25]","[59, 13, 25]"
44,"[25, 38, 41]","[25, 38, 41]","[41, 38, 25]"
44,"[9, 13, 22]","[9, 13, 22]","[22, 13, 9]"
44,"[25, 27, 54]","[54, 25, 27]","[25, 54, 27]"
44,"[6, 23, 46]","[46, 23, 6]","[6, 23, 46]"
44,"[15, 22, 36]","[36, 15, 22]","[15, 36, 22]"
44,"[0, 2, 14]","[2, 14, 0]","[2, 0, 14]"
44,"[41, 44, 56]","[56, 44, 41]","[41, 44, 56]"
44,"[6, 8, 39]","[39, 8, 6]","[6, 8, 39]"
44,"[32, 35, 40]","[40, 32, 35]","[32, 40, 35]"
44,"[13, 48, 49]","[48, 13, 49]","[48, 49, 13]"
44,"[25, 45, 48]","[48, 45, 25]","[25, 45, 48]"
44,"[33, 42, 45]","[33, 45, 42]","[45, 42, 33]"
44,"[26, 31, 48]","[48, 31, 26]","[26, 31, 48]"
44,"[12, 19, 53]","[19, 53, 12]","[19, 12, 53]"
44,"[15, 29, 47]","[29, 15, 47]","[29, 47, 15]"
44,"[7, 16, 28]","[16, 7, 28]","[16, 28, 7]"
44,"[41, 43, 50]","[50, 41, 43]","[41, 50, 43]"
44,"[22, 41, 42]","[41, 42, 22]","[41, 22, 42]"
44,"[5, 7, 10]","[7, 5, 10]","[7, 10, 5]"
44,"[18, 27, 48]","[48, 27, 18]","[18, 27, 48]"
44,"[35, 38, 49]","[38, 49, 35]","[38, 35, 49]"
44,"[36, 51, 55]","[36, 55, 51]","[55, 36, 51]"
44,"[18, 29, 47]","[29, 47, 18]","[29, 18, 47]"
44,"[28, 30, 47]","[28, 47, 30]","[47, 28, 30]"
44,"[5, 11, 27]","[5, 11, 27]","[27, 11, 5]"
44,"[2, 40, 56]","[56, 40, 2]","[2, 40, 56]"
44,"[45, 47, 50]","[50, 45, 47]","[45, 50, 47]"
44,"[0, 5, 11]","[5, 11, 0]","[5, 0, 11]"
44,"[11, 18, 21]","[11, 18, 21]","[21, 18, 11]"
44,"[29, 51, 59]","[29, 51, 59]","[59, 51, 29]"
44,"[41, 47, 53]","[47, 53, 41]","[47, 41, 53]"
44,"[27, 44, 58]","[44, 27, 58]","[44, 58, 27]"
44,"[13, 19, 56]","[19, 56, 13]","[19, 13, 56]"
44,"[17, 34, 50]","[17, 34, 50]","[50, 34, 17]"
44,"[20, 34, 37]","[34, 20, 37]","[34, 37, 20]"
44,"[20, 28, 36]","[36, 28, 20]","[20, 36, 28]"
44,"[7, 21, 41]","[7, 41, 21]","[41, 7, 21]"
44,"[6, 12, 24]","[6, 12, 24]","[24, 12, 6]"
44,"[2, 31, 42]","[2, 31, 42]","[42, 31, 2]"
44,"[2, 15, 40]","[15, 40, 2]","[15, 2, 40]"
44,"[0, 10, 35]","[10, 0, 35]","[35, 10, 0]"
44,"[10, 47, 59]","[59, 47, 10]","[10, 47, 59]"
44,"[1, 40, 57]","[40, 1, 57]","[40, 57, 1]"
44,"[16, 45, 46]","[16, 45, 46]","[46, 45, 16]"
44,"[8, 17, 51]","[17, 51, 8]","[17, 8, 51]"
44,"[43, 54, 57]","[54, 57, 43]","[54, 43, 57]"
44,"[12, 33, 44]","[33, 44, 12]","[33, 12, 44]"
44,"[1, 9, 43]","[9, 1, 43]","[9, 43, 1]"
44,"[12, 13, 41]","[13, 12, 41]","[13, 41, 12]"
44,"[9, 28, 39]","[9, 28, 39]","[39, 28, 9]"
44,"[36, 50, 59]","[36, 50, 59]","[59, 50, 36]"
44,"[27, 36, 47]","[36, 47, 27]","[36, 27, 47]"
44,"[11, 19, 38]","[19, 11, 38]","[19, 38, 11]"
44,"[3, 7, 43]","[7, 3, 43]","[7, 43, 3]"
44,"[2, 38, 48]","[48, 2, 38]","[2, 48, 38]"
44,"[15, 28, 58]","[15, 28, 58]","[58, 28, 15]"
44,"[4, 11, 55]","[4, 55, 11]","[55, 4, 11]"
44,"[33, 34, 59]","[34, 33, 59]","[34, 59, 33]"
44,"[7, 16, 47]","[16, 7, 47]","[16, 47, 7]"
44,"[2, 36, 46]","[36, 46, 2]","[36, 2, 46]"
44,"[0, 31, 43]","[0, 31, 43]","[43, 31, 0]"
44,"[2, 8, 37]","[2, 8, 37]","[37, 8, 2]"
44,"[12, 15, 42]","[15, 12, 42]","[15, 42, 12]"
44,"[5, 15, 39]","[15, 5, 39]","[15, 39, 5]"
44,"[40, 45, 48]","[48, 40, 45]","[45, 48, 40]"
44,"[26, 36, 43]","[36, 26, 43]","[36, 43, 26]"
44,"[21, 39, 54]","[54, 39, 21]","[21, 39, 54]"
44,"[7, 25, 28]","[7, 28, 25]","[28, 7, 25]"
44,"[1, 15, 48]","[48, 15, 1]","[1, 15, 48]"
44,"[10, 16, 22]","[16, 10, 22]","[16, 22, 10]"
44,"[7, 27, 41]","[7, 27, 41]","[7, 27, 41]"
44,"[24, 29, 58]","[29, 24, 58]","[24, 58, 29]"
44,"[3, 14, 20]","[20, 14, 3]","[3, 14, 20]"
44,"[1, 4, 26]","[4, 1, 26]","[26, 4, 1]"
44,"[13, 43, 52]","[13, 52, 43]","[52, 13, 43]"
45,"[33, 43, 53]","[33, 53, 43]","[53, 33, 43]"
45,"[41, 44, 48]","[48, 44, 41]","[41, 44, 48]"
45,"[24, 33, 45]","[33, 45, 24]","[33, 24, 45]"
45,"[16, 24, 34]","[16, 34, 24]","[34, 16, 24]"
45,"[29, 37, 49]","[29, 49, 37]","[49, 29, 37]"
45,"[31, 42, 55]","[55, 31, 42]","[31, 55, 42]"
45,"[24, 27, 28]","[28, 27, 24]","[24, 27, 28]"
45,"[21, 37, 50]","[50, 37, 21]","[21, 37, 50]"
45,"[3, 17, 24]","[17, 3, 24]","[17, 24, 3]"
45,"[2, 24, 40]","[40, 2, 24]","[2, 40, 24]"
45,"[24, 47, 55]","[55, 47, 24]","[24, 47, 55]"
45,"[6, 8, 32]","[8, 32, 6]","[8, 6, 32]"
45,"[17, 45, 50]","[17, 50, 45]","[50, 17, 45]"
45,"[15, 41, 42]","[15, 41, 42]","[42, 41, 15]"
45,"[44, 50, 56]","[56, 50, 44]","[44, 50, 56]"
45,"[1, 2, 29]","[29, 1, 2]","[1, 29, 2]"
45,"[1, 7, 19]","[19, 7, 1]","[1, 7, 19]"
45,"[20, 41, 50]","[50, 20, 41]","[20, 50, 41]"
45,"[0, 23, 46]","[46, 23, 0]","[0, 23, 46]"
45,"[41, 42, 55]","[55, 41, 42]","[41, 55, 42]"
45,"[18, 29, 57]","[29, 57, 18]","[29, 18, 57]"
45,"[21, 44, 52]","[52, 44, 21]","[21, 44, 52]"
45,"[15, 20, 29]","[29, 15, 20]","[15, 29, 20]"
45,"[31, 35, 39]","[39, 31, 35]","[31, 39, 35]"
45,"[21, 22, 59]","[59, 22, 21]","[21, 22, 59]"
45,"[5, 27, 48]","[48, 5, 27]","[5, 48, 27]"
45,"[6, 20, 57]","[20, 57, 6]","[20, 6, 57]"
45,"[8, 24, 29]","[29, 8, 24]","[8, 29, 24]"
45,"[17, 18, 40]","[17, 40, 18]","[40, 17, 18]"
45,"[10, 13, 36]","[36, 13, 10]","[10, 13, 36]"
45,"[10, 30, 52]","[52, 10, 30]","[10, 52, 30]"
45,"[21, 27, 45]","[45, 27, 21]","[21, 27, 45]"
45,"[4, 40, 46]","[4, 40, 46]","[46, 40, 4]"
45,"[9, 18, 58]","[9, 18, 58]","[58, 18, 9]"
45,"[0, 29, 41]","[29, 0, 41]","[29, 41, 0]"
45,"[5, 14, 52]","[5, 52, 14]","[52, 5, 14]"
45,"[22, 28, 40]","[40, 28, 22]","[22, 28, 40]"
45,"[12, 27, 37]","[27, 12, 37]","[27, 37, 12]"
45,"[6, 13, 23]","[13, 23, 6]","[13, 6, 23]"
45,"[26, 44, 52]","[52, 44, 26]","[26, 44, 52]"
45,"[0, 9, 49]","[9, 0, 49]","[9, 49, 0]"
45,"[35, 44, 53]","[44, 53, 35]","[44, 35, 53]"
45,"[7, 12, 13]","[7, 13, 12]","[13, 7, 12]"
45,"[2, 27, 58]","[2, 27, 58]","[58, 27, 2]"
45,"[8, 48, 53]","[48, 8, 53]","[48, 53, 8]"
45,"[8, 28, 33]","[33, 28, 8]","[8, 28, 33]"
45,"[13, 15, 28]","[15, 28, 13]","[15, 13, 28]"
45,"[11, 18, 43]","[11, 18, 43]","[43, 18, 11]"
45,"[4, 25, 52]","[4, 52, 25]","[52, 4, 25]"
45,"[13, 30, 34]","[34, 13, 30]","[13, 34, 30]"
45,"[15, 26, 55]","[55, 15, 26]","[55, 15, 26]"
45,"[11, 25, 50]","[50, 25, 11]","[11, 25, 50]"
45,"[17, 46, 58]","[17, 46, 58]","[58, 46, 17]"
45,"[36, 38, 47]","[36, 47, 38]","[47, 36, 38]"
45,"[8, 36, 37]","[36, 8, 37]","[36, 37, 8]"
45,"[37, 52, 53]","[52, 53, 37]","[52, 37, 53]"
45,"[13, 29, 46]","[29, 13, 46]","[29, 46, 13]"
45,"[20, 22, 44]","[20, 44, 22]","[44, 20, 22]"
45,"[17, 20, 28]","[17, 28, 20]","[28, 17, 20]"
45,"[1, 26, 52]","[1, 52, 26]","[52, 1, 26]"
45,"[6, 36, 51]","[36, 51, 6]","[36, 6, 51]"
45,"[21, 35, 47]","[47, 21, 35]","[21, 47, 35]"
45,"[26, 52, 57]","[52, 57, 26]","[52, 26, 57]"
45,"[6, 36, 47]","[36, 47, 6]","[36, 6, 47]"
45,"[11, 44, 48]","[48, 44, 11]","[11, 44, 48]"
45,"[1, 23, 54]","[1, 54, 23]","[23, 54, 1]"
45,"[43, 47, 57]","[47, 57, 43]","[47, 43, 57]"
45,"[9, 24, 46]","[9, 46, 24]","[46, 9, 24]"
45,"[12, 43, 58]","[12, 43, 58]","[58, 43, 12]"
45,"[8, 46, 47]","[46, 47, 8]","[46, 8, 47]"
45,"[14, 18, 29]","[29, 14, 18]","[14, 29, 18]"
45,"[24, 44, 59]","[44, 59, 24]","[24, 59, 44]"
45,"[5, 27, 39]","[5, 39, 27]","[39, 5, 27]"
45,"[18, 28, 59]","[28, 59, 18]","[28, 18, 59]"
45,"[16, 48, 57]","[16, 48, 57]","[57, 48, 16]"
45,"[0, 9, 54]","[9, 54, 0]","[9, 0, 54]"
45,"[15, 46, 47]","[15, 46, 47]","[47, 46, 15]"
45,"[28, 29, 30]","[29, 28, 30]","[29, 30, 28]"
45,"[32, 45, 57]","[45, 32, 57]","[45, 57, 32]"
45,"[1, 27, 39]","[1, 39, 27]","[39, 1, 27]"
45,"[11, 17, 32]","[17, 32, 11]","[17, 11, 32]"
45,"[13, 43, 46]","[13, 46, 43]","[46, 13, 43]"
45,"[31, 44, 52]","[52, 44, 31]","[31, 44, 52]"
45,"[6, 28, 37]","[28, 6, 37]","[28, 37, 6]"
45,"[12, 22, 49]","[49, 12, 22]","[12, 49, 22]"
45,"[3, 36, 41]","[36, 3, 41]","[36, 41, 3]"
45,"[2, 25, 52]","[52, 2, 25]","[2, 52, 25]"
45,"[25, 52, 56]","[56, 52, 25]","[25, 52, 56]"
45,"[13, 26, 41]","[13, 26, 41]","[41, 26, 13]"
45,"[9, 12, 28]","[9, 28, 12]","[28, 9, 12]"
45,"[20, 32, 58]","[20, 32, 58]","[58, 32, 20]"
45,"[5, 37, 49]","[5, 49, 37]","[49, 5, 37]"
45,"[3, 35, 57]","[57, 3, 35]","[3, 57, 35]"
45,"[0, 26, 31]","[0, 31, 26]","[31, 0, 26]"
45,"[7, 19, 25]","[19, 7, 25]","[19, 25, 7]"
45,"[0, 35, 38]","[38, 0, 35]","[0, 38, 35]"
45,"[5, 11, 58]","[5, 11, 58]","[58, 11, 5]"
45,"[15, 36, 51]","[36, 15, 51]","[36, 51, 15]"
45,"[21, 36, 48]","[48, 36, 21]","[21, 36, 48]"
45,"[17, 39, 56]","[17, 56, 39]","[56, 17, 39]"
46,"[13, 29, 53]","[29, 13, 53]","[29, 53, 13]"
46,"[14, 15, 37]","[15, 14, 37]","[15, 37, 14]"
46,"[5, 45, 46]","[5, 45, 46]","[46, 45, 5]"
46,"[13, 30, 44]","[13, 44, 30]","[44, 13, 30]"
46,"[34, 42, 51]","[34, 51, 42]","[51, 34, 42]"
46,"[3, 45, 46]","[45, 46, 3]","[45, 3, 46]"
46,"[9, 45, 47]","[9, 45, 47]","[47, 45, 9]"
46,"[6, 14, 23]","[23, 14, 6]","[6, 14, 23]"
46,"[14, 19, 50]","[19, 50, 14]","[19, 14, 50]"
46,"[0, 10, 14]","[10, 14, 0]","[10, 0, 14]"
46,"[0, 28, 36]","[36, 28, 0]","[0, 28, 36]"
46,"[3, 19, 39]","[19, 39, 3]","[19, 3, 39]"
46,"[35, 38, 41]","[38, 41, 35]","[38, 35, 41]"
46,"[36, 57, 59]","[36, 59, 57]","[59, 36, 57]"
46,"[9, 30, 42]","[9, 30, 42]","[42, 30, 9]"
46,"[10, 15, 41]","[15, 10, 41]","[15, 41, 10]"
46,"[8, 22, 26]","[8, 26, 22]","[26, 8, 22]"
46,"[7, 11, 26]","[7, 11, 26]","[26, 11, 7]"
46,"[20, 46, 56]","[56, 20, 46]","[20, 56, 46]"
46,"[26, 29, 59]","[29, 59, 26]","[29, 26, 59]"
46,"[16, 34, 56]","[16, 34, 56]","[56, 34, 16]"
46,"[5, 29, 52]","[29, 5, 52]","[29, 52, 5]"
46,"[28, 29, 39]","[29, 28, 39]","[29, 39, 28]"
46,"[12, 19, 27]","[19, 27, 12]","[19, 12, 27]"
46,"[13, 23, 55]","[55, 13, 23]","[13, 55, 23]"
46,"[9, 39, 47]","[9, 47, 39]","[47, 9, 39]"
46,"[4, 21, 37]","[4, 37, 21]","[37, 4, 21]"
46,"[5, 18, 21]","[5, 18, 21]","[21, 18, 5]"
46,"[15, 42, 51]","[15, 51, 42]","[51, 15, 42]"
46,"[31, 37, 53]","[53, 31, 37]","[31, 53, 37]"
46,"[7, 11, 27]","[7, 11, 27]","[27, 11, 7]"
46,"[7, 19, 39]","[19, 7, 39]","[19, 39, 7]"
46,"[5, 18, 34]","[34, 5, 18]","[5, 34, 18]"
46,"[19, 26, 54]","[19, 54, 26]","[54, 19, 26]"
46,"[12, 22, 31]","[12, 31, 22]","[31, 12, 22]"
46,"[19, 40, 41]","[19, 40, 41]","[41, 40, 19]"
46,"[1, 16, 41]","[16, 1, 41]","[16, 41, 1]"
46,"[30, 46, 53]","[46, 53, 30]","[46, 30, 53]"
46,"[0, 7, 10]","[7, 10, 0]","[7, 0, 10]"
46,"[24, 25, 34]","[34, 25, 24]","[24, 25, 34]"
46,"[2, 25, 43]","[2, 25, 43]","[43, 25, 2]"
46,"[11, 29, 40]","[29, 40, 11]","[29, 11, 40]"
46,"[21, 45, 49]","[45, 49, 21]","[45, 21, 49]"
46,"[13, 18, 23]","[13, 23, 18]","[23, 13, 18]"
46,"[34, 58, 59]","[34, 59, 58]","[59, 34, 58]"
46,"[0, 26, 43]","[0, 26, 43]","[43, 26, 0]"
46,"[3, 6, 40]","[40, 6, 3]","[3, 6, 40]"
46,"[9, 25, 32]","[9, 25, 32]","[32, 25, 9]"
46,"[27, 33, 59]","[33, 59, 27]","[33, 27, 59]"
46,"[13, 35, 49]","[13, 49, 35]","[49, 13, 35]"
46,"[20, 40, 47]","[40, 20, 47]","[40, 47, 20]"
46,"[10, 42, 58]","[10, 42, 58]","[58, 42, 10]"
46,"[5, 15, 44]","[15, 5, 44]","[15, 44, 5]"
46,"[36, 44, 46]","[36, 46, 44]","[46, 36, 44]"
46,"[15, 17, 23]","[17, 15, 23]","[17, 23, 15]"
46,"[5, 7, 57]","[7, 5, 57]","[7, 57, 5]"
46,"[9, 25, 49]","[9, 25, 49]","[49, 25, 9]"
46,"[11, 12, 21]","[11, 12, 21]","[21, 12, 11]"
46,"[8, 32, 39]","[39, 8, 32]","[8, 39, 32]"
46,"[0, 27, 44]","[44, 27, 0]","[0, 27, 44]"
46,"[24, 44, 56]","[56, 44, 24]","[24, 44, 56]"
46,"[1, 13, 49]","[1, 13, 49]","[49, 13, 1]"
46,"[17, 23, 33]","[17, 33, 23]","[33, 17, 23]"
46,"[30, 46, 47]","[46, 47, 30]","[46, 30, 47]"
46,"[1, 23, 32]","[1, 23, 32]","[32, 23, 1]"
46,"[12, 28, 32]","[28, 32, 12]","[28, 12, 32]"
46,"[20, 22, 39]","[20, 39, 22]","[39, 20, 22]"
46,"[12, 43, 54]","[54, 12, 43]","[12, 54, 43]"
46,"[10, 39, 43]","[39, 10, 43]","[39, 43, 10]"
46,"[6, 18, 33]","[33, 6, 18]","[6, 33, 18]"
46,"[17, 20, 36]","[17, 36, 20]","[36, 17, 20]"
46,"[19, 20, 33]","[19, 33, 20]","[33, 19, 20]"
46,"[13, 24, 29]","[29, 13, 24]","[13, 29, 24]"
46,"[2, 25, 29]","[29, 2, 25]","[2, 29, 25]"
46,"[26, 27, 54]","[54, 27, 26]","[26, 27, 54]"
46,"[6, 38, 51]","[51, 38, 6]","[6, 38, 51]"
46,"[15, 23, 49]","[15, 23, 49]","[49, 23, 15]"
46,"[7, 38, 42]","[7, 38, 42]","[42, 38, 7]"
46,"[5, 10, 48]","[48, 5, 10]","[5, 10, 48]"
46,"[6, 12, 47]","[47, 6, 12]","[6, 47, 12]"
46,"[2, 9, 56]","[56, 9, 2]","[2, 9, 56]"
46,"[0, 6, 43]","[0, 6, 43]","[43, 6, 0]"
46,"[18, 27, 45]","[45, 27, 18]","[18, 27, 45]"
46,"[1, 13, 52]","[1, 13, 52]","[52, 13, 1]"
46,"[2, 18, 22]","[2, 18, 22]","[22, 18, 2]"
46,"[2, 11, 12]","[2, 11, 12]","[12, 11, 2]"
46,"[17, 18, 28]","[17, 28, 18]","[28, 17, 18]"
46,"[24, 31, 49]","[49, 31, 24]","[24, 31, 49]"
46,"[4, 23, 59]","[4, 59, 23]","[59, 4, 23]"
46,"[11, 43, 46]","[46, 11, 43]","[11, 46, 43]"
46,"[0, 30, 44]","[44, 0, 30]","[0, 44, 30]"
46,"[24, 41, 51]","[51, 24, 41]","[24, 51, 41]"
46,"[14, 37, 43]","[14, 43, 37]","[43, 14, 37]"
46,"[4, 14, 55]","[4, 55, 14]","[55, 4, 14]"
46,"[8, 13, 19]","[19, 13, 8]","[8, 13, 19]"
46,"[42, 44, 56]","[56, 44, 42]","[42, 44, 56]"
46,"[23, 28, 56]","[56, 28, 23]","[23, 28, 56]"
46,"[5, 41, 51]","[51, 5, 41]","[5, 51, 41]"
46,"[10, 14, 41]","[10, 14, 41]","[41, 14, 10]"
46,"[21, 55, 59]","[55, 59, 21]","[55, 21, 59]"
47,"[5, 32, 43]","[5, 32, 43]","[43, 32, 5]"
47,"[6, 26, 59]","[59, 6, 26]","[6, 59, 26]"
47,"[18, 20, 50]","[50, 20, 18]","[18, 20, 50]"
47,"[7, 30, 49]","[7, 49, 30]","[49, 7, 30]"
47,"[16, 44, 50]","[16, 50, 44]","[50, 16, 44]"
47,"[32, 48, 49]","[48, 32, 49]","[48, 49, 32]"
47,"[15, 17, 25]","[17, 15, 25]","[17, 25, 15]"
47,"[10, 41, 54]","[54, 10, 41]","[10, 54, 41]"
47,"[0, 9, 36]","[36, 9, 0]","[0, 9, 36]"
47,"[6, 31, 50]","[50, 6, 31]","[6, 50, 31]"
47,"[52, 55, 56]","[56, 55, 52]","[52, 55, 56]"
47,"[41, 43, 50]","[50, 41, 43]","[41, 50, 43]"
47,"[32, 37, 59]","[59, 32, 37]","[32, 59, 37]"
47,"[22, 24, 54]","[54, 24, 22]","[22, 24, 54]"
47,"[0, 8, 50]","[50, 8, 0]","[50, 8, 0]"
47,"[26, 31, 38]","[38, 31, 26]","[26, 31, 38]"
47,"[14, 31, 55]","[55, 14, 31]","[14, 55, 31]"
47,"[0, 4, 37]","[4, 0, 37]","[4, 37, 0]"
47,"[1, 10, 48]","[48, 1, 10]","[1, 48, 10]"
47,"[4, 25, 48]","[4, 48, 25]","[48, 4, 25]"
47,"[35, 36, 55]","[36, 55, 35]","[36, 35, 55]"
47,"[8, 33, 41]","[33, 8, 41]","[33, 41, 8]"
47,"[7, 12, 33]","[7, 33, 12]","[33, 7, 12]"
47,"[10, 18, 20]","[20, 10, 18]","[10, 20, 18]"
47,"[13, 20, 28]","[28, 20, 13]","[13, 20, 28]"
47,"[20, 36, 57]","[36, 20, 57]","[36, 57, 20]"
47,"[25, 43, 54]","[54, 25, 43]","[25, 54, 43]"
47,"[26, 41, 54]","[54, 26, 41]","[26, 54, 41]"
47,"[5, 32, 52]","[5, 52, 32]","[52, 5, 32]"
47,"[0, 17, 30]","[17, 0, 30]","[17, 30, 0]"
47,"[3, 15, 19]","[19, 15, 3]","[3, 15, 19]"
47,"[1, 2, 53]","[1, 2, 53]","[53, 2, 1]"
47,"[3, 32, 34]","[34, 32, 3]","[3, 32, 34]"
47,"[5, 24, 32]","[5, 32, 24]","[32, 5, 24]"
47,"[8, 26, 29]","[29, 8, 26]","[8, 29, 26]"
47,"[18, 37, 38]","[38, 18, 37]","[18, 38, 37]"
47,"[3, 14, 27]","[14, 27, 3]","[14, 3, 27]"
47,"[6, 9, 42]","[9, 6, 42]","[9, 42, 6]"
47,"[38, 43, 46]","[46, 38, 43]","[38, 46, 43]"
47,"[34, 37, 41]","[34, 41, 37]","[41, 34, 37]"
47,"[8, 23, 49]","[8, 23, 49]","[49, 23, 8]"
47,"[22, 26, 55]","[55, 26, 22]","[22, 26, 55]"
47,"[45, 51, 53]","[51, 45, 53]","[51, 53, 45]"
47,"[2, 54, 56]","[56, 2, 54]","[2, 56, 54]"
47,"[15, 34, 41]","[34, 15, 41]","[34, 41, 15]"
47,"[28, 51, 57]","[51, 28, 57]","[51, 57, 28]"
47,"[16, 50, 57]","[16, 50, 57]","[57, 50, 16]"
47,"[10, 27, 46]","[46, 10, 27]","[10, 46, 27]"
47,"[42, 48, 53]","[48, 53, 42]","[48, 42, 53]"
47,"[38, 52, 55]","[55, 52, 38]","[38, 52, 55]"
47,"[11, 18, 38]","[11, 38, 18]","[38, 11, 18]"
47,"[32, 44, 50]","[50, 44, 32]","[32, 44, 50]"
47,"[16, 52, 59]","[16, 52, 59]","[59, 52, 16]"
47,"[7, 24, 57]","[7, 57, 24]","[57, 7, 24]"
47,"[1, 14, 41]","[1, 14, 41]","[41, 14, 1]"
47,"[7, 35, 36]","[36, 7, 35]","[7, 36, 35]"
47,"[33, 55, 56]","[56, 55, 33]","[33, 55, 56]"
47,"[23, 30, 51]","[51, 23, 30]","[23, 51, 30]"
47,"[1, 13, 53]","[1, 13, 53]","[53, 13, 1]"
47,"[4, 14, 27]","[4, 14, 27]","[27, 14, 4]"
47,"[21, 51, 54]","[51, 54, 21]","[51, 21, 54]"
47,"[13, 43, 56]","[56, 13, 43]","[13, 56, 43]"
47,"[11, 30, 41]","[11, 30, 41]","[41, 30, 11]"
47,"[10, 29, 47]","[29, 47, 10]","[29, 10, 47]"
47,"[15, 38, 48]","[48, 15, 38]","[15, 48, 38]"
47,"[11, 17, 43]","[17, 11, 43]","[17, 43, 11]"
47,"[24, 27, 29]","[29, 27, 24]","[24, 27, 29]"
47,"[6, 11, 33]","[33, 11, 6]","[6, 11, 33]"
47,"[27, 39, 51]","[51, 39, 27]","[27, 39, 51]"
47,"[1, 9, 25]","[9, 1, 25]","[9, 25, 1]"
47,"[20, 35, 38]","[20, 38, 35]","[38, 20, 35]"
47,"[0, 5, 16]","[16, 5, 0]","[0, 5, 16]"
47,"[5, 54, 55]","[55, 5, 54]","[5, 55, 54]"
47,"[3, 4, 56]","[4, 56, 3]","[4, 3, 56]"
47,"[26, 33, 57]","[33, 57, 26]","[33, 26, 57]"
