worker id,subset,true rank,noisy rank
58,"[7, 12, 38]","[7, 38, 12]","[7, 12, 38]"
58,"[34, 38, 50]","[34, 50, 38]","[34, 50, 38]"
58,"[9, 26, 49]","[9, 49, 26]","[9, 49, 26]"
58,"[4, 25, 47]","[4, 47, 25]","[4, 47, 25]"
58,"[1, 12, 25]","[1, 25, 12]","[1, 25, 12]"
58,"[22, 33, 58]","[33, 58, 22]","[58, 22, 33]"
58,"[6, 33, 38]","[33, 38, 6]","[38, 33, 6]"
58,"[21, 23, 37]","[23, 37, 21]","[23, 37, 21]"
58,"[26, 48, 58]","[48, 26, 58]","[58, 48, 26]"
58,"[22, 51, 56]","[56, 51, 22]","[22, 56, 51]"
58,"[22, 40, 52]","[40, 52, 22]","[40, 52, 22]"
58,"[24, 56, 58]","[56, 24, 58]","[56, 24, 58]"
58,"[0, 34, 51]","[34, 51, 0]","[34, 51, 0]"
58,"[3, 13, 43]","[13, 3, 43]","[13, 3, 43]"
58,"[21, 40, 52]","[40, 52, 21]","[40, 52, 21]"
58,"[16, 34, 41]","[16, 34, 41]","[16, 34, 41]"
58,"[17, 33, 43]","[17, 33, 43]","[17, 33, 43]"
58,"[29, 37, 39]","[29, 39, 37]","[29, 39, 37]"
58,"[17, 54, 56]","[17, 56, 54]","[54, 56, 17]"
58,"[30, 51, 57]","[51, 57, 30]","[57, 30, 51]"
58,"[31, 32, 37]","[32, 31, 37]","[32, 31, 37]"
58,"[5, 9, 35]","[9, 5, 35]","[9, 5, 35]"
58,"[13, 32, 33]","[33, 13, 32]","[33, 13, 32]"
58,"[3, 6, 12]","[6, 12, 3]","[12, 6, 3]"
58,"[5, 14, 18]","[5, 14, 18]","[18, 5, 14]"
58,"[8, 55, 57]","[55, 8, 57]","[55, 8, 57]"
58,"[12, 20, 26]","[20, 12, 26]","[26, 20, 12]"
58,"[8, 25, 45]","[45, 25, 8]","[45, 25, 8]"
58,"[14, 27, 42]","[14, 27, 42]","[27, 14, 42]"
58,"[29, 48, 58]","[48, 29, 58]","[48, 29, 58]"
58,"[17, 33, 34]","[17, 34, 33]","[33, 34, 17]"
58,"[7, 17, 24]","[17, 7, 24]","[17, 24, 7]"
58,"[16, 32, 33]","[16, 33, 32]","[32, 33, 16]"
58,"[17, 24, 44]","[17, 44, 24]","[17, 44, 24]"
58,"[10, 34, 57]","[34, 10, 57]","[57, 10, 34]"
58,"[32, 33, 38]","[33, 32, 38]","[33, 32, 38]"
58,"[2, 15, 22]","[15, 2, 22]","[2, 15, 22]"
58,"[27, 46, 48]","[48, 46, 27]","[46, 48, 27]"
58,"[14, 54, 56]","[56, 54, 14]","[56, 54, 14]"
58,"[28, 51, 53]","[51, 28, 53]","[51, 28, 53]"
58,"[4, 24, 54]","[4, 54, 24]","[54, 4, 24]"
58,"[46, 55, 56]","[56, 55, 46]","[56, 55, 46]"
58,"[3, 47, 58]","[47, 3, 58]","[47, 3, 58]"
58,"[10, 23, 40]","[40, 10, 23]","[23, 40, 10]"
58,"[1, 16, 43]","[16, 1, 43]","[1, 16, 43]"
58,"[35, 49, 55]","[55, 49, 35]","[55, 49, 35]"
58,"[5, 22, 48]","[48, 5, 22]","[48, 5, 22]"
58,"[0, 42, 56]","[56, 0, 42]","[56, 0, 42]"
59,"[34, 44, 45]","[34, 45, 44]","[44, 34, 45]"
59,"[6, 22, 47]","[47, 6, 22]","[47, 6, 22]"
59,"[3, 9, 54]","[9, 54, 3]","[54, 9, 3]"
59,"[6, 54, 56]","[56, 54, 6]","[56, 54, 6]"
59,"[25, 26, 36]","[36, 25, 26]","[25, 26, 36]"
59,"[6, 15, 30]","[15, 6, 30]","[15, 6, 30]"
59,"[1, 5, 6]","[5, 1, 6]","[5, 1, 6]"
59,"[6, 20, 50]","[50, 20, 6]","[50, 20, 6]"
59,"[11, 28, 42]","[28, 11, 42]","[42, 11, 28]"
59,"[42, 47, 51]","[51, 47, 42]","[51, 47, 42]"
59,"[13, 22, 38]","[13, 38, 22]","[13, 38, 22]"
59,"[19, 37, 56]","[19, 56, 37]","[19, 56, 37]"
59,"[15, 29, 46]","[29, 15, 46]","[15, 46, 29]"
59,"[1, 17, 18]","[17, 1, 18]","[17, 1, 18]"
59,"[9, 31, 54]","[9, 54, 31]","[9, 31, 54]"
59,"[37, 52, 55]","[55, 52, 37]","[37, 55, 52]"
59,"[8, 11, 58]","[8, 11, 58]","[8, 58, 11]"
59,"[0, 13, 33]","[33, 13, 0]","[33, 13, 0]"
59,"[1, 36, 48]","[48, 36, 1]","[48, 36, 1]"
59,"[22, 26, 44]","[44, 26, 22]","[44, 26, 22]"
59,"[14, 19, 36]","[36, 19, 14]","[36, 19, 14]"
59,"[21, 32, 40]","[40, 32, 21]","[40, 32, 21]"
59,"[4, 31, 39]","[4, 39, 31]","[4, 31, 39]"
59,"[3, 16, 52]","[16, 52, 3]","[52, 3, 16]"
59,"[26, 31, 45]","[45, 31, 26]","[31, 45, 26]"
59,"[22, 29, 56]","[29, 56, 22]","[29, 56, 22]"
59,"[0, 16, 35]","[16, 0, 35]","[16, 0, 35]"
59,"[12, 37, 59]","[59, 12, 37]","[37, 12, 59]"
59,"[43, 45, 52]","[45, 52, 43]","[45, 52, 43]"
59,"[15, 23, 30]","[15, 23, 30]","[15, 23, 30]"
59,"[37, 40, 53]","[40, 53, 37]","[53, 40, 37]"
59,"[0, 21, 48]","[48, 0, 21]","[48, 0, 21]"
59,"[17, 26, 28]","[17, 28, 26]","[28, 26, 17]"
59,"[4, 20, 32]","[4, 20, 32]","[4, 20, 32]"
59,"[3, 28, 37]","[28, 3, 37]","[28, 3, 37]"
59,"[0, 51, 57]","[51, 57, 0]","[51, 0, 57]"
59,"[9, 30, 31]","[9, 31, 30]","[31, 9, 30]"
59,"[6, 23, 59]","[59, 23, 6]","[23, 59, 6]"
59,"[21, 41, 51]","[51, 41, 21]","[51, 41, 21]"
59,"[3, 31, 34]","[34, 31, 3]","[34, 31, 3]"
59,"[0, 27, 31]","[27, 0, 31]","[31, 0, 27]"
59,"[12, 27, 55]","[55, 27, 12]","[55, 12, 27]"
59,"[11, 12, 18]","[11, 12, 18]","[11, 12, 18]"
59,"[21, 48, 52]","[48, 52, 21]","[21, 52, 48]"
59,"[4, 42, 47]","[4, 47, 42]","[42, 4, 47]"
59,"[26, 42, 43]","[26, 42, 43]","[26, 42, 43]"
59,"[10, 37, 40]","[40, 10, 37]","[40, 10, 37]"
59,"[6, 26, 29]","[29, 6, 26]","[29, 26, 6]"
59,"[1, 16, 35]","[16, 1, 35]","[16, 1, 35]"
59,"[14, 27, 53]","[14, 53, 27]","[14, 53, 27]"
59,"[3, 25, 50]","[50, 25, 3]","[50, 25, 3]"
59,"[8, 14, 45]","[45, 8, 14]","[45, 8, 14]"
59,"[7, 37, 40]","[7, 40, 37]","[7, 40, 37]"
59,"[10, 32, 43]","[10, 32, 43]","[10, 32, 43]"
59,"[2, 38, 50]","[50, 2, 38]","[50, 2, 38]"
59,"[3, 11, 28]","[28, 11, 3]","[28, 11, 3]"
59,"[21, 33, 58]","[33, 58, 21]","[58, 33, 21]"
59,"[25, 31, 59]","[59, 25, 31]","[25, 59, 31]"
59,"[7, 44, 58]","[7, 44, 58]","[58, 44, 7]"
59,"[1, 4, 15]","[4, 15, 1]","[4, 15, 1]"
59,"[0, 4, 39]","[4, 39, 0]","[0, 39, 4]"
59,"[8, 15, 49]","[15, 8, 49]","[49, 8, 15]"
59,"[8, 25, 46]","[46, 25, 8]","[46, 25, 8]"
59,"[1, 32, 59]","[1, 59, 32]","[1, 59, 32]"
59,"[32, 36, 52]","[36, 52, 32]","[36, 52, 32]"
59,"[14, 24, 54]","[54, 14, 24]","[54, 14, 24]"
59,"[20, 21, 33]","[33, 20, 21]","[33, 20, 21]"
59,"[6, 13, 27]","[13, 27, 6]","[6, 27, 13]"
59,"[18, 33, 51]","[51, 33, 18]","[51, 33, 18]"
59,"[2, 45, 46]","[45, 46, 2]","[45, 46, 2]"
59,"[11, 27, 31]","[11, 27, 31]","[11, 27, 31]"
59,"[3, 48, 50]","[48, 50, 3]","[48, 50, 3]"
59,"[10, 20, 22]","[20, 10, 22]","[20, 10, 22]"
59,"[0, 21, 23]","[23, 0, 21]","[23, 0, 21]"
59,"[9, 11, 37]","[9, 11, 37]","[9, 11, 37]"
59,"[13, 19, 46]","[19, 13, 46]","[19, 13, 46]"
59,"[17, 20, 21]","[17, 20, 21]","[20, 21, 17]"
59,"[4, 5, 18]","[4, 5, 18]","[18, 5, 4]"
59,"[3, 36, 44]","[36, 44, 3]","[36, 44, 3]"
59,"[16, 33, 53]","[16, 33, 53]","[33, 16, 53]"
59,"[1, 15, 28]","[15, 1, 28]","[28, 1, 15]"
59,"[13, 43, 58]","[13, 43, 58]","[58, 13, 43]"
59,"[7, 29, 43]","[29, 7, 43]","[29, 7, 43]"
59,"[17, 23, 31]","[17, 23, 31]","[17, 31, 23]"
59,"[43, 55, 56]","[56, 55, 43]","[56, 55, 43]"
59,"[20, 26, 33]","[33, 20, 26]","[33, 20, 26]"
59,"[0, 8, 10]","[8, 10, 0]","[0, 10, 8]"
59,"[19, 44, 50]","[19, 50, 44]","[44, 50, 19]"
59,"[27, 36, 57]","[36, 57, 27]","[36, 57, 27]"
59,"[10, 11, 41]","[10, 11, 41]","[11, 10, 41]"
59,"[7, 10, 31]","[7, 10, 31]","[7, 10, 31]"
59,"[49, 50, 59]","[50, 59, 49]","[59, 49, 50]"
59,"[30, 38, 41]","[38, 30, 41]","[30, 38, 41]"
59,"[31, 36, 42]","[36, 31, 42]","[36, 31, 42]"
59,"[9, 22, 51]","[9, 51, 22]","[9, 51, 22]"
59,"[7, 38, 45]","[7, 45, 38]","[45, 7, 38]"
59,"[26, 49, 55]","[55, 49, 26]","[55, 49, 26]"
59,"[13, 18, 24]","[13, 18, 24]","[13, 24, 18]"
59,"[17, 25, 33]","[17, 33, 25]","[25, 17, 33]"
59,"[17, 39, 48]","[17, 48, 39]","[17, 48, 39]"
60,"[10, 19, 23]","[19, 10, 23]","[19, 10, 23]"
60,"[3, 56, 59]","[56, 59, 3]","[3, 56, 59]"
60,"[13, 32, 56]","[56, 13, 32]","[56, 32, 13]"
60,"[3, 23, 57]","[23, 57, 3]","[3, 57, 23]"
60,"[34, 40, 55]","[34, 55, 40]","[40, 34, 55]"
60,"[26, 32, 46]","[46, 32, 26]","[46, 32, 26]"
60,"[5, 19, 33]","[19, 5, 33]","[19, 5, 33]"
60,"[12, 25, 58]","[25, 12, 58]","[25, 58, 12]"
60,"[4, 17, 46]","[4, 17, 46]","[4, 17, 46]"
60,"[0, 12, 32]","[32, 0, 12]","[32, 0, 12]"
60,"[33, 37, 53]","[33, 53, 37]","[33, 53, 37]"
60,"[28, 38, 55]","[55, 28, 38]","[28, 38, 55]"
60,"[4, 20, 26]","[4, 20, 26]","[20, 26, 4]"
60,"[11, 12, 27]","[11, 27, 12]","[11, 27, 12]"
60,"[39, 53, 59]","[59, 39, 53]","[59, 53, 39]"
60,"[2, 29, 38]","[29, 2, 38]","[29, 2, 38]"
60,"[33, 49, 58]","[33, 49, 58]","[33, 49, 58]"
60,"[28, 47, 52]","[28, 52, 47]","[28, 52, 47]"
60,"[30, 46, 58]","[46, 30, 58]","[46, 30, 58]"
60,"[7, 30, 33]","[7, 33, 30]","[7, 33, 30]"
60,"[9, 32, 47]","[9, 47, 32]","[9, 47, 32]"
60,"[0, 36, 46]","[36, 46, 0]","[46, 0, 36]"
60,"[4, 16, 23]","[4, 16, 23]","[16, 23, 4]"
60,"[10, 16, 25]","[16, 25, 10]","[10, 16, 25]"
60,"[4, 6, 27]","[4, 27, 6]","[27, 6, 4]"
60,"[21, 31, 46]","[46, 31, 21]","[46, 31, 21]"
60,"[1, 24, 43]","[1, 24, 43]","[1, 43, 24]"
60,"[11, 17, 54]","[17, 54, 11]","[11, 17, 54]"
60,"[11, 19, 55]","[19, 55, 11]","[19, 11, 55]"
60,"[17, 24, 31]","[17, 31, 24]","[17, 31, 24]"
60,"[7, 11, 31]","[7, 11, 31]","[7, 11, 31]"
60,"[1, 32, 43]","[1, 32, 43]","[43, 1, 32]"
60,"[21, 37, 47]","[47, 37, 21]","[47, 37, 21]"
60,"[26, 32, 58]","[32, 26, 58]","[32, 58, 26]"
60,"[13, 16, 24]","[16, 13, 24]","[24, 16, 13]"
60,"[34, 45, 50]","[34, 50, 45]","[50, 34, 45]"
60,"[33, 57, 58]","[33, 57, 58]","[57, 58, 33]"
60,"[5, 20, 58]","[5, 20, 58]","[5, 20, 58]"
60,"[5, 46, 57]","[5, 46, 57]","[57, 5, 46]"
60,"[4, 47, 58]","[4, 47, 58]","[4, 47, 58]"
60,"[19, 42, 51]","[19, 51, 42]","[51, 42, 19]"
60,"[9, 30, 59]","[9, 59, 30]","[9, 59, 30]"
60,"[13, 15, 21]","[15, 13, 21]","[21, 13, 15]"
60,"[6, 11, 33]","[33, 11, 6]","[33, 11, 6]"
60,"[19, 20, 33]","[19, 33, 20]","[19, 33, 20]"
60,"[9, 48, 52]","[48, 9, 52]","[48, 9, 52]"
60,"[1, 31, 45]","[1, 45, 31]","[45, 31, 1]"
60,"[1, 36, 49]","[36, 1, 49]","[1, 49, 36]"
60,"[4, 42, 56]","[4, 56, 42]","[42, 56, 4]"
60,"[19, 34, 37]","[34, 19, 37]","[19, 34, 37]"
60,"[6, 9, 42]","[9, 6, 42]","[9, 6, 42]"
60,"[9, 15, 53]","[9, 15, 53]","[9, 53, 15]"
60,"[1, 17, 34]","[17, 34, 1]","[34, 1, 17]"
60,"[14, 17, 24]","[17, 14, 24]","[17, 14, 24]"
60,"[19, 31, 37]","[19, 31, 37]","[19, 31, 37]"
60,"[6, 48, 55]","[48, 55, 6]","[6, 48, 55]"
60,"[34, 54, 57]","[34, 54, 57]","[34, 54, 57]"
60,"[31, 53, 55]","[55, 53, 31]","[53, 31, 55]"
60,"[8, 47, 55]","[55, 47, 8]","[55, 8, 47]"
60,"[6, 19, 23]","[19, 23, 6]","[6, 19, 23]"
60,"[7, 12, 58]","[7, 12, 58]","[58, 7, 12]"
60,"[15, 27, 59]","[15, 59, 27]","[15, 59, 27]"
60,"[24, 37, 49]","[49, 24, 37]","[49, 24, 37]"
60,"[1, 34, 47]","[34, 1, 47]","[34, 1, 47]"
60,"[23, 37, 54]","[54, 23, 37]","[37, 54, 23]"
60,"[8, 30, 44]","[44, 8, 30]","[30, 8, 44]"
60,"[18, 23, 44]","[44, 23, 18]","[23, 18, 44]"
60,"[11, 33, 50]","[50, 33, 11]","[50, 33, 11]"
60,"[16, 17, 19]","[16, 17, 19]","[16, 17, 19]"
60,"[3, 11, 20]","[20, 11, 3]","[20, 11, 3]"
60,"[2, 14, 16]","[16, 2, 14]","[16, 14, 2]"
60,"[7, 22, 46]","[7, 46, 22]","[22, 7, 46]"
60,"[20, 42, 58]","[20, 42, 58]","[42, 58, 20]"
60,"[5, 25, 33]","[5, 33, 25]","[33, 5, 25]"
60,"[6, 40, 53]","[40, 53, 6]","[6, 53, 40]"
60,"[3, 26, 52]","[52, 3, 26]","[26, 3, 52]"
60,"[2, 25, 52]","[52, 2, 25]","[2, 25, 52]"
60,"[28, 45, 53]","[28, 45, 53]","[45, 53, 28]"
60,"[16, 20, 23]","[16, 20, 23]","[16, 20, 23]"
60,"[3, 48, 59]","[48, 59, 3]","[48, 59, 3]"
60,"[17, 26, 34]","[17, 34, 26]","[34, 26, 17]"
60,"[11, 14, 52]","[52, 14, 11]","[11, 52, 14]"
60,"[12, 22, 57]","[57, 12, 22]","[57, 22, 12]"
60,"[20, 21, 37]","[20, 37, 21]","[20, 37, 21]"
60,"[7, 34, 43]","[34, 7, 43]","[34, 7, 43]"
60,"[16, 37, 47]","[16, 47, 37]","[47, 16, 37]"
60,"[12, 20, 50]","[50, 20, 12]","[20, 12, 50]"
60,"[6, 9, 17]","[17, 9, 6]","[17, 9, 6]"
60,"[3, 15, 27]","[15, 27, 3]","[3, 15, 27]"
60,"[6, 54, 59]","[59, 54, 6]","[59, 54, 6]"
60,"[20, 25, 34]","[34, 20, 25]","[34, 20, 25]"
60,"[5, 32, 42]","[5, 32, 42]","[5, 32, 42]"
60,"[18, 39, 53]","[39, 53, 18]","[18, 53, 39]"
60,"[12, 30, 47]","[47, 12, 30]","[47, 12, 30]"
60,"[17, 22, 50]","[17, 50, 22]","[22, 17, 50]"
60,"[25, 41, 54]","[54, 25, 41]","[54, 25, 41]"
60,"[11, 28, 40]","[40, 28, 11]","[40, 28, 11]"
60,"[1, 29, 42]","[29, 1, 42]","[29, 1, 42]"
60,"[3, 28, 49]","[28, 49, 3]","[28, 49, 3]"
60,"[19, 51, 52]","[19, 51, 52]","[19, 51, 52]"
61,"[22, 24, 45]","[45, 24, 22]","[45, 24, 22]"
61,"[38, 42, 43]","[38, 42, 43]","[38, 42, 43]"
61,"[42, 47, 58]","[47, 42, 58]","[58, 42, 47]"
61,"[11, 50, 54]","[50, 54, 11]","[50, 54, 11]"
61,"[34, 39, 44]","[34, 44, 39]","[34, 44, 39]"
61,"[9, 33, 39]","[9, 33, 39]","[9, 33, 39]"
61,"[18, 27, 41]","[27, 18, 41]","[18, 27, 41]"
61,"[1, 48, 55]","[48, 55, 1]","[1, 48, 55]"
61,"[40, 45, 55]","[55, 40, 45]","[45, 55, 40]"
61,"[5, 41, 49]","[5, 49, 41]","[5, 49, 41]"
61,"[17, 53, 55]","[17, 55, 53]","[55, 17, 53]"
61,"[1, 20, 40]","[40, 1, 20]","[40, 1, 20]"
61,"[20, 24, 41]","[20, 24, 41]","[24, 41, 20]"
61,"[11, 14, 58]","[14, 11, 58]","[11, 58, 14]"
61,"[3, 20, 33]","[33, 20, 3]","[20, 3, 33]"
61,"[4, 7, 31]","[4, 7, 31]","[7, 31, 4]"
61,"[3, 29, 51]","[29, 51, 3]","[3, 51, 29]"
61,"[15, 28, 51]","[15, 51, 28]","[51, 28, 15]"
61,"[26, 39, 49]","[39, 49, 26]","[39, 26, 49]"
61,"[31, 35, 45]","[45, 31, 35]","[45, 35, 31]"
61,"[6, 12, 51]","[51, 6, 12]","[51, 6, 12]"
61,"[7, 36, 50]","[36, 7, 50]","[36, 50, 7]"
61,"[6, 43, 52]","[52, 6, 43]","[52, 6, 43]"
61,"[10, 15, 55]","[55, 15, 10]","[55, 10, 15]"
61,"[2, 13, 39]","[13, 2, 39]","[13, 2, 39]"
61,"[45, 51, 57]","[51, 45, 57]","[51, 45, 57]"
61,"[24, 57, 58]","[57, 24, 58]","[57, 58, 24]"
61,"[1, 22, 41]","[1, 41, 22]","[1, 22, 41]"
61,"[0, 11, 44]","[44, 11, 0]","[44, 11, 0]"
61,"[23, 39, 46]","[46, 39, 23]","[39, 23, 46]"
61,"[27, 43, 50]","[50, 27, 43]","[50, 27, 43]"
61,"[3, 41, 46]","[46, 3, 41]","[3, 46, 41]"
61,"[16, 28, 42]","[16, 28, 42]","[16, 28, 42]"
61,"[16, 21, 46]","[16, 46, 21]","[21, 16, 46]"
61,"[1, 17, 22]","[17, 1, 22]","[17, 22, 1]"
61,"[19, 23, 48]","[48, 19, 23]","[48, 19, 23]"
61,"[3, 23, 50]","[50, 23, 3]","[23, 3, 50]"
61,"[0, 40, 50]","[50, 40, 0]","[50, 40, 0]"
61,"[8, 16, 52]","[16, 52, 8]","[8, 16, 52]"
61,"[4, 33, 40]","[4, 40, 33]","[4, 33, 40]"
61,"[37, 44, 53]","[44, 53, 37]","[53, 37, 44]"
61,"[4, 34, 41]","[4, 34, 41]","[4, 34, 41]"
61,"[27, 48, 59]","[48, 59, 27]","[59, 27, 48]"
61,"[8, 10, 57]","[8, 10, 57]","[57, 10, 8]"
61,"[9, 28, 59]","[9, 28, 59]","[9, 28, 59]"
61,"[35, 44, 47]","[44, 47, 35]","[35, 44, 47]"
61,"[15, 20, 36]","[36, 15, 20]","[36, 15, 20]"
61,"[5, 20, 36]","[36, 5, 20]","[20, 5, 36]"
61,"[9, 10, 46]","[9, 46, 10]","[9, 10, 46]"
61,"[2, 38, 58]","[2, 38, 58]","[2, 38, 58]"
61,"[18, 19, 48]","[48, 19, 18]","[19, 18, 48]"
61,"[18, 23, 48]","[48, 23, 18]","[48, 23, 18]"
61,"[28, 40, 54]","[40, 28, 54]","[40, 28, 54]"
61,"[10, 45, 51]","[51, 45, 10]","[10, 51, 45]"
61,"[21, 31, 35]","[31, 21, 35]","[21, 31, 35]"
61,"[2, 6, 30]","[2, 6, 30]","[2, 6, 30]"
61,"[23, 24, 40]","[40, 23, 24]","[40, 23, 24]"
61,"[26, 52, 59]","[52, 59, 26]","[52, 59, 26]"
61,"[43, 44, 57]","[44, 57, 43]","[44, 57, 43]"
61,"[10, 30, 57]","[10, 57, 30]","[57, 30, 10]"
61,"[0, 17, 39]","[17, 39, 0]","[17, 39, 0]"
61,"[17, 18, 42]","[17, 18, 42]","[17, 18, 42]"
61,"[8, 38, 40]","[40, 8, 38]","[38, 8, 40]"
61,"[31, 51, 58]","[51, 31, 58]","[58, 51, 31]"
61,"[7, 18, 31]","[7, 18, 31]","[31, 18, 7]"
61,"[10, 37, 51]","[51, 10, 37]","[51, 10, 37]"
61,"[19, 20, 38]","[19, 20, 38]","[19, 20, 38]"
61,"[10, 11, 59]","[59, 10, 11]","[11, 10, 59]"
61,"[4, 10, 43]","[4, 10, 43]","[4, 43, 10]"
61,"[9, 33, 55]","[55, 9, 33]","[55, 9, 33]"
61,"[19, 38, 48]","[48, 19, 38]","[19, 48, 38]"
61,"[27, 30, 57]","[57, 27, 30]","[57, 30, 27]"
61,"[12, 22, 45]","[45, 12, 22]","[45, 22, 12]"
61,"[4, 31, 38]","[4, 38, 31]","[4, 38, 31]"
61,"[19, 22, 56]","[19, 56, 22]","[22, 19, 56]"
61,"[3, 10, 50]","[50, 10, 3]","[50, 10, 3]"
61,"[2, 46, 47]","[46, 2, 47]","[46, 2, 47]"
61,"[14, 36, 50]","[36, 50, 14]","[36, 50, 14]"
61,"[10, 18, 52]","[52, 10, 18]","[52, 18, 10]"
61,"[15, 48, 54]","[48, 15, 54]","[54, 48, 15]"
61,"[9, 38, 55]","[55, 9, 38]","[55, 9, 38]"
61,"[4, 17, 22]","[4, 17, 22]","[17, 4, 22]"
61,"[7, 10, 44]","[7, 44, 10]","[10, 7, 44]"
61,"[22, 34, 35]","[34, 22, 35]","[22, 35, 34]"
61,"[45, 46, 57]","[45, 46, 57]","[46, 57, 45]"
61,"[16, 33, 42]","[16, 33, 42]","[33, 42, 16]"
61,"[4, 34, 40]","[4, 34, 40]","[4, 34, 40]"
61,"[26, 41, 50]","[50, 26, 41]","[41, 26, 50]"
61,"[7, 14, 31]","[7, 14, 31]","[31, 14, 7]"
61,"[42, 43, 55]","[55, 42, 43]","[55, 42, 43]"
61,"[6, 54, 58]","[54, 6, 58]","[54, 6, 58]"
61,"[3, 5, 17]","[17, 5, 3]","[3, 5, 17]"
61,"[28, 45, 47]","[28, 45, 47]","[45, 47, 28]"
61,"[8, 30, 36]","[36, 8, 30]","[8, 30, 36]"
61,"[1, 11, 39]","[1, 39, 11]","[39, 11, 1]"
61,"[1, 30, 48]","[48, 1, 30]","[48, 1, 30]"
61,"[14, 18, 53]","[14, 53, 18]","[14, 53, 18]"
61,"[16, 27, 52]","[16, 52, 27]","[27, 16, 52]"
61,"[5, 25, 45]","[5, 45, 25]","[25, 45, 5]"
61,"[14, 24, 39]","[39, 14, 24]","[39, 14, 24]"
62,"[25, 34, 35]","[34, 25, 35]","[35, 34, 25]"
62,"[13, 17, 45]","[17, 45, 13]","[17, 45, 13]"
62,"[13, 32, 54]","[13, 54, 32]","[13, 54, 32]"
62,"[19, 49, 50]","[19, 50, 49]","[49, 19, 50]"
62,"[14, 31, 48]","[48, 14, 31]","[14, 31, 48]"
62,"[12, 16, 18]","[16, 12, 18]","[16, 12, 18]"
62,"[22, 25, 53]","[25, 53, 22]","[25, 53, 22]"
62,"[25, 27, 49]","[25, 27, 49]","[25, 49, 27]"
62,"[28, 41, 50]","[50, 28, 41]","[50, 28, 41]"
62,"[1, 30, 35]","[1, 30, 35]","[1, 30, 35]"
62,"[19, 33, 41]","[19, 33, 41]","[19, 33, 41]"
62,"[11, 25, 46]","[46, 25, 11]","[46, 25, 11]"
62,"[46, 48, 58]","[48, 46, 58]","[46, 58, 48]"
62,"[10, 24, 47]","[47, 10, 24]","[47, 10, 24]"
62,"[40, 47, 53]","[40, 47, 53]","[40, 47, 53]"
62,"[5, 35, 53]","[5, 53, 35]","[5, 53, 35]"
62,"[38, 54, 56]","[56, 54, 38]","[56, 54, 38]"
62,"[32, 43, 52]","[52, 32, 43]","[52, 32, 43]"
62,"[4, 21, 49]","[4, 49, 21]","[4, 49, 21]"
62,"[18, 29, 55]","[29, 55, 18]","[29, 55, 18]"
62,"[27, 45, 57]","[45, 57, 27]","[45, 57, 27]"
62,"[18, 36, 45]","[36, 45, 18]","[36, 45, 18]"
62,"[7, 31, 32]","[7, 32, 31]","[7, 32, 31]"
62,"[19, 51, 52]","[19, 51, 52]","[19, 51, 52]"
62,"[4, 39, 53]","[4, 39, 53]","[4, 39, 53]"
62,"[28, 46, 48]","[48, 28, 46]","[48, 28, 46]"
62,"[22, 28, 48]","[48, 28, 22]","[48, 28, 22]"
62,"[1, 16, 50]","[16, 50, 1]","[1, 16, 50]"
62,"[21, 42, 59]","[59, 42, 21]","[59, 21, 42]"
62,"[17, 23, 43]","[17, 23, 43]","[17, 23, 43]"
62,"[8, 31, 32]","[8, 32, 31]","[8, 32, 31]"
62,"[31, 38, 43]","[38, 31, 43]","[38, 31, 43]"
62,"[2, 4, 41]","[4, 2, 41]","[41, 2, 4]"
62,"[10, 11, 14]","[10, 14, 11]","[11, 10, 14]"
62,"[15, 21, 41]","[15, 41, 21]","[15, 41, 21]"
62,"[13, 24, 57]","[13, 57, 24]","[57, 24, 13]"
62,"[32, 36, 44]","[36, 44, 32]","[36, 44, 32]"
62,"[17, 45, 48]","[17, 48, 45]","[48, 45, 17]"
62,"[32, 37, 51]","[51, 32, 37]","[51, 32, 37]"
62,"[21, 32, 33]","[33, 32, 21]","[33, 32, 21]"
62,"[12, 23, 53]","[23, 53, 12]","[23, 53, 12]"
62,"[24, 31, 46]","[46, 31, 24]","[31, 24, 46]"
62,"[9, 26, 58]","[9, 26, 58]","[9, 26, 58]"
62,"[38, 47, 51]","[51, 47, 38]","[51, 38, 47]"
62,"[24, 47, 59]","[59, 47, 24]","[59, 47, 24]"
62,"[0, 2, 16]","[16, 2, 0]","[16, 2, 0]"
62,"[30, 34, 49]","[34, 49, 30]","[34, 49, 30]"
62,"[26, 53, 54]","[54, 53, 26]","[54, 53, 26]"
62,"[8, 32, 54]","[54, 8, 32]","[32, 54, 8]"
62,"[8, 19, 31]","[19, 8, 31]","[19, 8, 31]"
62,"[15, 32, 45]","[15, 45, 32]","[32, 45, 15]"
62,"[8, 21, 42]","[8, 42, 21]","[8, 42, 21]"
62,"[5, 15, 47]","[15, 5, 47]","[15, 5, 47]"
62,"[31, 36, 51]","[36, 51, 31]","[51, 31, 36]"
62,"[25, 49, 51]","[51, 25, 49]","[51, 25, 49]"
62,"[28, 31, 42]","[28, 31, 42]","[28, 31, 42]"
62,"[9, 21, 58]","[9, 58, 21]","[9, 58, 21]"
62,"[14, 36, 54]","[36, 54, 14]","[54, 36, 14]"
62,"[1, 5, 46]","[5, 1, 46]","[5, 1, 46]"
62,"[10, 38, 50]","[50, 10, 38]","[38, 10, 50]"
62,"[29, 45, 52]","[29, 45, 52]","[29, 45, 52]"
62,"[6, 30, 46]","[46, 6, 30]","[46, 30, 6]"
62,"[2, 31, 50]","[50, 2, 31]","[50, 2, 31]"
